,ids
28389,637540
28390,1624284
28391,1588922
28392,516847
28393,1148195
28394,1446517
28395,1670973
28396,1691403
28397,1560963
28398,1680486
28399,1611503
28400,1629162
28401,1297740
28402,1629959
28403,1540481
28404,1693762
28405,1548600
28406,1593704
28407,1517430
28408,1652721
28409,1126036
28410,1665199
28411,1443088
28412,1599660
28413,1662350
28414,1692914
28415,1691692
28416,1688554
28417,1691024
28418,1679196
28419,1451007
28420,1451006
28421,1451290
28422,1451005
28423,1451289
28424,1237126
28425,1693569
28426,1684137
28427,825686
28428,1672793
28429,1585564
28430,1518399
28431,1653419
28432,1555848
28433,1566385
28434,1666635
28435,1627612
28436,1693675
28437,1609955
28438,1507937
28439,1566553
28440,1566996
28441,1678728
28442,1566995
28443,1649026
28444,1680693
28445,1519745
28446,1637831
28447,1687045
28448,1593532
28449,1466693
28450,1590772
28451,1685183
28452,1337537
28453,1621909
28454,1668791
28455,1684256
28456,1597141
28457,1654224
28458,1418288
28459,1673065
28460,1668751
28461,1664335
28462,1664333
28463,1596057
28464,1641523
28465,1626352
28466,1677579
28467,1665874
28468,1613489
28469,1659459
28470,1395418
28471,1565577
28472,1585542
28473,1585488
28474,1585544
28475,1638662
28476,1585543
28477,1515131
28478,1515130
28479,1515135
28480,1515132
28481,1271695
28482,1549068
28483,1515133
28484,1515136
28485,1515134
28486,1494187
28487,1458287
28488,1661772
28489,1367011
28490,1487618
28491,1513858
28492,1674272
28493,1069557
28494,1520139
28495,1614234
28496,1595739
28497,1107221
28498,1472960
28499,1685646
28500,1582217
28501,1564901
28502,1633249
28503,1592836
28504,1652482
28505,793536
28506,458125
28507,1608293
28508,225703
28509,1682496
28510,1682003
28511,1654108
28512,1526383
28513,1621326
28514,1429557
28515,1587002
28516,1587003
28517,1587000
28518,1451051
28519,1451050
28520,1587001
28521,1584146
28522,1584161
28523,1451004
28524,1584147
28525,1584163
28526,1451052
28527,1451053
28528,1584115
28529,1584162
28530,1574211
28531,1414514
28532,1414510
28533,1414586
28534,1414588
28535,1414511
28536,1414512
28537,1414587
28538,1414515
28539,1587566
28540,1414513
28541,1514521
28542,1514556
28543,1514538
28544,1514585
28545,1514554
28546,1514555
28547,1514548
28548,1514545
28549,1617655
28550,1575491
28551,1514546
28552,1514547
28553,1514584
28554,1609894
28555,1514557
28556,1617654
28557,1617656
28558,1644380
28559,1693029
28560,1660391
28561,1609895
28562,1670750
28563,1592312
28564,1612895
28565,1575150
28566,1635484
28567,1663259
28568,1384134
28569,1679763
28570,1642257
28571,1599049
28572,1514497
28573,1615742
28574,1648049
28575,1679340
28576,1463371
28577,1514539
28578,1559943
28579,1687567
28580,1676591
28581,1648120
28582,1691339
28583,1675035
28584,1406362
28585,1021168
28586,1552895
28587,1673458
28588,1676305
28589,1678893
28590,1356545
28591,1624922
28592,1595373
28593,1568323
28594,1539323
28595,1687472
28596,1502868
28597,1659015
28598,1652229
28599,1677302
28600,1689279
28601,1692525
28602,1693787
28603,1433544
28604,1691151
28605,1695198
28606,1634995
28607,1535594
28608,1617917
28609,1671714
28610,1679819
28611,1690623
28612,1483629
28613,1525453
28614,1600254
28615,1625953
28616,1637326
28617,1662147
28618,1670835
28619,1678825
28620,1689280
28621,1692688
28622,1687476
28623,1695269
28624,1682773
28625,1644790
28626,1593012
28627,1644995
28628,1605304
28629,1440075
28630,1490304
28631,1573606
28632,1632776
28633,1678725
28634,1671384
28635,1674571
28636,1652491
28637,1677160
28638,1656118
28639,1582936
28640,1619834
28641,1654525
28642,1694786
28643,1509589
28644,1617910
28645,1693493
28646,1652231
28647,1687027
28648,1419965
28649,1575151
28650,1619499
28651,1620464
28652,1644996
28653,1662623
28654,1689281
28655,1689336
28656,1676224
28657,1345117
28658,1509590
28659,1509591
28660,1675133
28661,1689337
28662,1644957
28663,1667827
28664,1670711
28665,1675947
28666,1665176
28667,1693009
28668,1675701
28669,1644177
28670,1664193
28671,1663151
28672,1667826
28673,1670646
28674,1691073
28675,1595804
28676,1642582
28677,1657748
28678,1691021
28679,1637204
28680,1553517
28681,1555828
28682,1574622
28683,1650528
28684,1676576
28685,1694788
28686,1687007
28687,1660954
28688,1592826
28689,1570905
28690,1654319
28691,1641267
28692,1641676
28693,1692765
28694,1585662
28695,1652268
28696,1638939
28697,1525434
28698,1606994
28699,1639653
28700,1647174
28701,1675134
28702,1660951
28703,1690918
28704,1595562
28705,1599952
28706,1609071
28707,1684031
28708,1692764
28709,1689335
28710,1669160
28711,1587741
28712,1628691
28713,1616831
28714,1642584
28715,1598434
28716,1645666
28717,1673247
28718,1643750
28719,1650829
28720,1677501
28721,1666681
28722,1606479
28723,1649650
28724,1675055
28725,1695383
28726,1609234
28727,1640134
28728,1662832
28729,1694787
28730,1335330
28731,1649198
28732,1684411
28733,1684327
28734,1662587
28735,1683178
28736,1694011
28737,1569633
28738,1652916
28739,1646348
28740,1586562
28741,1675146
28742,1626942
28743,1695474
28744,1645799
28745,33558
28746,33557
28747,33555
28748,1668108
28749,33552
28750,33551
28751,33550
28752,1626731
28753,1627269
28754,783481
28755,1434212
28756,1611237
28757,783484
28758,1627270
28759,1595353
28760,1556335
28761,1516943
28762,1672596
28763,1469370
28764,768746
28765,1671443
28766,1692912
28767,724520
28768,1054691
28769,1565053
28770,1647150
28771,1651624
28772,1682495
28773,768747
28774,1590257
28775,768285
28776,1593070
28777,1592456
28778,1669339
28779,1693763
28780,1654107
28781,1688931
28782,1691690
28783,1665575
28784,1076775
28785,1644091
28786,1647716
28787,1605978
28788,1691022
28789,1643709
28790,1682004
28791,1681592
28792,768749
28793,1371116
28794,1392779
28795,1691691
28796,1692913
28797,1691404
28798,1670504
28799,1501346
28800,1535079
28801,1604119
28802,1648741
28803,1677852
28804,1694163
28805,1682499
28806,1691023
28807,1474090
28808,1679618
28809,1683470
28810,1684885
28811,1652947
28812,1693764
28813,1562757
28814,1672605
28815,1579948
28816,1662888
28817,1678577
28818,1659674
28819,1684086
28820,1226610
28821,1646274
28822,1690562
28823,1599551
28824,1692340
28825,1457964
28826,1649721
28827,388142
28828,1684286
28829,1650347
28830,1451294
28831,1451293
28832,1451295
28833,1683269
28834,1688038
28835,1673515
28836,1650827
28837,1451296
28838,1685084
28839,1504242
28840,1668343
28841,1661638
28842,1522148
28843,1648235
28844,1118234
28845,1639240
28846,1643132
28847,1682652
28848,973628
28849,1522747
28850,1625418
28851,1675137
28852,1538298
28853,1637568
28854,1497694
28855,1677972
28856,1540513
28857,1615382
28858,1389006
28859,1477236
28860,1522059
28861,1526950
28862,1593732
28863,1648234
28864,1693968
28865,1603396
28866,1662828
28867,1319802
28868,1675796
28869,1663016
28870,1690935
28871,1638900
28872,1690852
28873,1656117
28874,1622141
28875,1309764
28876,1550988
28877,1608182
28878,1666921
28879,1670480
28880,1680066
28881,1694944
28882,1574224
28883,1676250
28884,1676983
28885,1682307
28886,1557891
28887,1503781
28888,1503786
28889,1503788
28890,1675798
28891,1676575
28892,1574095
28893,1679856
28894,1214794
28895,1639225
28896,1495979
28897,1523692
28898,1619197
28899,1665420
28900,1680808
28901,1695479
28902,1652918
28903,1679670
28904,1659334
28905,1681118
28906,1562977
28907,1607446
28908,1625170
28909,1686945
28910,1645960
28911,1508759
28912,1540575
28913,1596331
28914,1680213
28915,1681112
28916,1694560
28917,1637950
28918,1667571
28919,1675535
28920,1663234
28921,1618141
28922,1648158
28923,1662921
28924,1668697
28925,1673013
28926,1680888
28927,1685617
28928,1692481
28929,1693018
28930,1618985
28931,1667572
28932,1672326
28933,1490299
28934,1633525
28935,1591005
28936,1644515
28937,1673297
28938,1681936
28939,1539399
28940,1679853
28941,1503784
28942,1684464
28943,1690187
28944,1531970
28945,1636491
28946,1680214
28947,1688612
28948,1673028
28949,1658967
28950,1661199
28951,1502363
28952,1689936
28953,1695073
28954,1462513
28955,1569960
28956,1503789
28957,1531791
28958,1682645
28959,1549035
28960,1671653
28961,1669410
28962,1589317
28963,1672179
28964,1433690
28965,1661398
28966,1453471
28967,1453468
28968,1453470
28969,1658911
28970,1658913
28971,1615017
28972,1453447
28973,1453448
28974,1658912
28975,1661116
28976,1550156
28977,1610293
28978,1672597
28979,1667056
28980,1458516
28981,1691787
28982,1344824
28983,1672599
28984,1437646
28985,1617789
28986,1688760
28987,1672600
28988,1588030
28989,1601909
28990,1634563
28991,1677847
28992,1645421
28993,1688553
28994,1621846
28995,1688930
28996,1211695
28997,1534020
28998,1559176
28999,1599999
29000,1677091
29001,1693761
29002,1683469
29003,1549376
29004,1650350
29005,1682498
29006,1673753
29007,1659335
29008,1653777
29009,1680298
29010,1650714
29011,1650715
29012,1650716
29013,1650721
29014,1650722
29015,1650723
29016,1650728
29017,1650729
29018,1602517
29019,1628878
29020,965667
29021,1550155
29022,1628352
29023,1646273
29024,1678576
29025,1463399
29026,1695170
29027,1672603
29028,1684085
29029,1650718
29030,1650725
29031,1653508
29032,1660209
29033,1679195
29034,1682005
29035,1626104
29036,1530430
29037,1650717
29038,1650719
29039,1650720
29040,1650724
29041,1662348
29042,1666497
29043,1587397
29044,1671445
29045,1519203
29046,1519201
29047,1519204
29048,1519202
29049,1271894
29050,1692537
29051,1618432
29052,1692536
29053,1568403
29054,1461177
29055,841379
29056,1659886
29057,1597157
29058,1688467
29059,1646243
29060,839292
29061,1680791
29062,1680070
29063,1623638
29064,1519873
29065,1593705
29066,368980
29067,146502
29068,1569531
29069,1675994
29070,1686722
29071,1454860
29072,1609400
29073,1653834
29074,1559545
29075,1484913
29076,1414481
29077,1414482
29078,1414479
29079,1414483
29080,1414484
29081,1691769
29082,1592577
29083,1689539
29084,1554499
29085,1682032
29086,1545686
29087,1676226
29088,1692629
29089,1614230
29090,1622105
29091,1604945
29092,1633552
29093,1667879
29094,1436179
29095,1689051
29096,1414589
29097,1663504
29098,1632625
29099,1601417
29100,1633786
29101,1671159
29102,1480582
29103,1692339
29104,1606386
29105,1608453
29106,1608452
29107,1608451
29108,1608454
29109,983805
29110,1566875
29111,1334706
29112,1402568
29113,1434950
29114,1434951
29115,1434952
29116,1434953
29117,1468618
29118,1500717
29119,1156544
29120,1541582
29121,1597131
29122,1046721
29123,1109980
29124,1457329
29125,1656022
29126,1675220
29127,1491742
29128,1584270
29129,1321374
29130,1577777
29131,1693788
29132,1338769
29133,1392333
29134,1675160
29135,1546591
29136,1335532
29137,1551860
29138,1554336
29139,1676984
29140,1449811
29141,1692771
29142,1552084
29143,1691492
29144,1325820
29145,1624615
29146,1692817
29147,1613115
29148,1683308
29149,1691324
29150,1297695
29151,1626943
29152,1035126
29153,1343073
29154,1526766
29155,1603071
29156,1688329
29157,1591920
29158,1612714
29159,1244409
29160,1428301
29161,1504655
29162,1518977
29163,1650732
29164,1687316
29165,1428302
29166,1658485
29167,1658500
29168,1624315
29169,1620390
29170,1456270
29171,1401879
29172,1496499
29173,1694605
29174,1675099
29175,1673102
29176,1295588
29177,1623149
29178,1656157
29179,1666409
29180,1676102
29181,1579294
29182,1512064
29183,1634615
29184,1619866
29185,1497301
29186,1634825
29187,1639407
29188,1669061
29189,1400813
29190,1549334
29191,1468404
29192,1677162
29193,1659332
29194,1362815
29195,1574121
29196,1593328
29197,1658499
29198,1520098
29199,1686947
29200,1672409
29201,1336718
29202,1638144
29203,1353554
29204,1676734
29205,1688629
29206,1675808
29207,1672282
29208,1670168
29209,1440926
29210,1435714
29211,1665147
29212,1675071
29213,1691491
29214,1486486
29215,1531341
29216,1668152
29217,1435713
29218,1576812
29219,1549036
29220,1658908
29221,1620397
29222,1648208
29223,1405325
29224,1620078
29225,1086078
29226,1607079
29227,1620375
29228,1679166
29229,1354435
29230,1557764
29231,1640173
29232,1212193
29233,1661285
29234,1694144
29235,1537735
29236,1647137
29237,1647138
29238,1661286
29239,1416176
29240,976994
29241,999551
29242,1631266
29243,1337194
29244,1638632
29245,1647136
29246,966698
29247,1455251
29248,1455283
29249,1390362
29250,1642835
29251,1667639
29252,1629938
29253,1557763
29254,1385240
29255,1393066
29256,1564062
29257,1679168
29258,700640
29259,1438863
29260,1553139
29261,1622030
29262,1372826
29263,1612640
29264,1631729
29265,1611215
29266,1335586
29267,1589006
29268,1624823
29269,1650244
29270,1686854
29271,1692901
29272,1692902
29273,1194875
29274,1571567
29275,1695161
29276,1564060
29277,1640822
29278,766492
29279,1361959
29280,1533998
29281,1645611
29282,1659667
29283,1675977
29284,1690560
29285,1693271
29286,1675978
29287,1312892
29288,1675979
29289,926378
29290,1677076
29291,1466658
29292,1546117
29293,1594608
29294,1482459
29295,1484870
29296,1581262
29297,1600192
29298,1666076
29299,1677077
29300,1316731
29301,1646654
29302,1630431
29303,1422006
29304,1320383
29305,1658385
29306,1668872
29307,970637
29308,1010638
29309,1650245
29310,1666459
29311,1418777
29312,1658387
29313,1681593
29314,1677851
29315,1588483
29316,1341272
29317,1684958
29318,1652723
29319,1630297
29320,1447427
29321,1659796
29322,1694295
29323,1682273
29324,1344716
29325,1682404
29326,1691228
29327,1646454
29328,1665379
29329,1662938
29330,1565560
29331,1493013
29332,1544759
29333,1694427
29334,1547011
29335,1613565
29336,1641477
29337,1478534
29338,1665920
29339,1680997
29340,1497360
29341,1617711
29342,1628509
29343,1653138
29344,1530736
29345,1474306
29346,1588595
29347,1680721
29348,1638726
29349,1673595
29350,1685709
29351,1648341
29352,1686779
29353,1611860
29354,1321924
29355,1332544
29356,1695325
29357,1462502
29358,1557052
29359,1585550
29360,1651065
29361,1684812
29362,1685317
29363,1615294
29364,1592865
29365,1692495
29366,1680018
29367,1693404
29368,1685710
29369,1658061
29370,1646951
29371,1648903
29372,1675181
29373,1691944
29374,1693449
29375,1640160
29376,1655319
29377,1624692
29378,1675670
29379,1677144
29380,1691553
29381,1692755
29382,1673835
29383,1643731
29384,1602528
29385,1642593
29386,1672258
29387,1678899
29388,1615860
29389,1670069
29390,1642490
